dataset_id,distance_function,mask,prealign,preprocess,feature_extractor,postprocess,postalign,id_m,id_p,side_m,side_p,finger_m,finger_p,trial_m,trial_p,camera_m,camera_p,distance
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,2,2,right,right,index,index,2,5,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,2,2,right,right,index,index,2,5,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,2,2,right,right,index,index,3,4,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,2,2,right,right,index,index,3,4,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,2,2,right,right,index,index,3,5,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,2,2,right,right,index,index,3,5,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,2,2,right,right,index,index,4,5,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,2,2,right,right,index,index,4,5,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,2,2,right,right,middle,middle,1,2,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,2,2,right,right,middle,middle,1,2,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,2,2,right,right,middle,middle,1,3,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,2,2,right,right,middle,middle,1,3,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,2,2,right,right,middle,middle,1,4,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,2,2,right,right,middle,middle,1,4,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,2,2,right,right,middle,middle,1,5,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,2,2,right,right,middle,middle,1,5,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,2,2,right,right,middle,middle,2,3,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,2,2,right,right,middle,middle,2,3,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,2,2,right,right,middle,middle,2,4,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,2,2,right,right,middle,middle,2,4,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,2,2,right,right,middle,middle,2,5,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,2,2,right,right,middle,middle,2,5,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,2,2,right,right,middle,middle,3,4,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,2,2,right,right,middle,middle,3,4,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,2,2,right,right,middle,middle,3,5,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,2,2,right,right,middle,middle,3,5,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,2,2,right,right,middle,middle,4,5,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,2,2,right,right,middle,middle,4,5,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,left,left,index,index,1,2,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,left,left,index,index,1,2,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,left,left,index,index,1,3,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,left,left,index,index,1,3,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,left,left,index,index,1,4,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,left,left,index,index,1,4,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,left,left,index,index,1,5,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,left,left,index,index,1,5,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,left,left,index,index,2,3,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,left,left,index,index,2,3,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,left,left,index,index,2,4,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,left,left,index,index,2,4,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,left,left,index,index,2,5,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,left,left,index,index,2,5,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,left,left,index,index,3,4,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,left,left,index,index,3,4,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,left,left,index,index,3,5,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,left,left,index,index,3,5,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,left,left,index,index,4,5,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,left,left,index,index,4,5,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,left,left,middle,middle,1,2,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,left,left,middle,middle,1,2,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,left,left,middle,middle,1,3,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,left,left,middle,middle,1,3,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,left,left,middle,middle,1,4,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,left,left,middle,middle,1,4,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,left,left,middle,middle,1,5,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,left,left,middle,middle,1,5,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,left,left,middle,middle,2,3,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,left,left,middle,middle,2,3,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,left,left,middle,middle,2,4,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,left,left,middle,middle,2,4,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,left,left,middle,middle,2,5,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,left,left,middle,middle,2,5,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,left,left,middle,middle,3,4,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,left,left,middle,middle,3,4,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,left,left,middle,middle,3,5,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,left,left,middle,middle,3,5,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,left,left,middle,middle,4,5,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,left,left,middle,middle,4,5,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,right,right,index,index,1,2,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,right,right,index,index,1,2,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,right,right,index,index,1,3,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,right,right,index,index,1,3,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,right,right,index,index,1,4,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,right,right,index,index,1,4,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,right,right,index,index,1,5,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,right,right,index,index,1,5,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,right,right,index,index,2,3,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,right,right,index,index,2,3,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,right,right,index,index,2,4,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,right,right,index,index,2,4,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,right,right,index,index,2,5,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,right,right,index,index,2,5,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,right,right,index,index,3,4,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,right,right,index,index,3,4,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,right,right,index,index,3,5,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,right,right,index,index,3,5,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,right,right,index,index,4,5,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,right,right,index,index,4,5,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,right,right,middle,middle,1,2,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,right,right,middle,middle,1,2,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,right,right,middle,middle,1,3,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,right,right,middle,middle,1,3,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,right,right,middle,middle,1,4,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,right,right,middle,middle,1,4,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,right,right,middle,middle,1,5,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,right,right,middle,middle,1,5,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,right,right,middle,middle,2,3,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,right,right,middle,middle,2,3,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,right,right,middle,middle,2,4,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,right,right,middle,middle,2,4,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,right,right,middle,middle,2,5,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,right,right,middle,middle,2,5,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,right,right,middle,middle,3,4,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,right,right,middle,middle,3,4,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,right,right,middle,middle,3,5,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,right,right,middle,middle,3,5,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,right,right,middle,middle,4,5,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,3,3,right,right,middle,middle,4,5,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,left,left,index,index,1,2,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,left,left,index,index,1,2,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,left,left,index,index,1,3,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,left,left,index,index,1,3,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,left,left,index,index,1,4,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,left,left,index,index,1,4,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,left,left,index,index,1,5,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,left,left,index,index,1,5,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,left,left,index,index,2,3,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,left,left,index,index,2,3,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,left,left,index,index,2,4,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,left,left,index,index,2,4,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,left,left,index,index,2,5,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,left,left,index,index,2,5,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,left,left,index,index,3,4,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,left,left,index,index,3,4,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,left,left,index,index,3,5,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,left,left,index,index,3,5,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,left,left,index,index,4,5,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,left,left,index,index,4,5,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,left,left,middle,middle,1,2,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,left,left,middle,middle,1,2,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,left,left,middle,middle,1,3,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,left,left,middle,middle,1,3,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,left,left,middle,middle,1,4,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,left,left,middle,middle,1,4,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,left,left,middle,middle,1,5,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,left,left,middle,middle,1,5,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,left,left,middle,middle,2,3,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,left,left,middle,middle,2,3,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,left,left,middle,middle,2,4,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,left,left,middle,middle,2,4,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,left,left,middle,middle,2,5,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,left,left,middle,middle,2,5,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,left,left,middle,middle,3,4,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,left,left,middle,middle,3,4,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,left,left,middle,middle,3,5,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,left,left,middle,middle,3,5,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,left,left,middle,middle,4,5,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,left,left,middle,middle,4,5,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,right,right,index,index,1,2,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,right,right,index,index,1,2,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,right,right,index,index,1,3,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,right,right,index,index,1,3,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,right,right,index,index,1,5,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,right,right,index,index,1,5,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,right,right,index,index,2,3,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,right,right,index,index,2,3,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,right,right,index,index,2,5,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,right,right,index,index,2,5,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,right,right,index,index,3,5,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,right,right,index,index,3,5,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,right,right,middle,middle,1,2,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,right,right,middle,middle,1,2,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,right,right,middle,middle,1,3,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,right,right,middle,middle,1,3,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,right,right,middle,middle,1,4,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,right,right,middle,middle,1,4,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,right,right,middle,middle,1,5,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,right,right,middle,middle,1,5,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,right,right,middle,middle,2,3,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,right,right,middle,middle,2,3,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,right,right,middle,middle,2,4,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,right,right,middle,middle,2,4,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,right,right,middle,middle,2,5,1,1,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,right,right,middle,middle,2,5,2,2,
ii,hamming_distance,fingerfocus,huang_leftmost,hist_eq,maximum_curvature,id,id,4,4,right,right,middle,middle,3,4,1,1,
